date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:26	35713/35713	---M--	200	added ('OK')	image/jpeg	etag:%228b81-5399ab8ef7180%22	https://themesflat.com/html/canava/images/member/1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/member/1.jpg	(from https://themesflat.com/html/canava/our-people.html)
13:47:26	47442/47442	---M--	200	added ('OK')	image/jpeg	etag:%22b952-5399ab9a68c80%22	https://themesflat.com/html/canava/images/member/2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/member/2.jpg	(from https://themesflat.com/html/canava/our-people.html)
13:47:27	31426/31426	---M--	200	added ('OK')	image/jpeg	etag:%227ac2-5399aba021a00%22	https://themesflat.com/html/canava/images/member/3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/member/3.jpg	(from https://themesflat.com/html/canava/our-people.html)
13:47:27	41991/41991	---M--	200	added ('OK')	image/jpeg	etag:%22a407-5399b50ced680%22	https://themesflat.com/html/canava/images/member/4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/member/4.jpg	(from https://themesflat.com/html/canava/our-people.html)
13:47:28	57460/57460	---M--	200	added ('OK')	image/jpeg	etag:%22e074-5399b510bdf80%22	https://themesflat.com/html/canava/images/member/5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/member/5.jpg	(from https://themesflat.com/html/canava/our-people.html)
13:47:28	50857/50857	---M--	200	added ('OK')	image/jpeg	etag:%22c6a9-5399b51676d00%22	https://themesflat.com/html/canava/images/member/6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/member/6.jpg	(from https://themesflat.com/html/canava/our-people.html)
13:47:29	9977/9977	---M--	200	added ('OK')	image/png	etag:%2226f9-5399b5fb58900%22	https://themesflat.com/html/canava/images/client/1.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/client/1.png	(from https://themesflat.com/html/canava/partners.html)
13:47:29	4748/4748	---M--	200	added ('OK')	image/png	etag:%22128c-5399b602f9b00%22	https://themesflat.com/html/canava/images/client/2.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/client/2.png	(from https://themesflat.com/html/canava/partners.html)
13:47:30	6395/6395	---M--	200	added ('OK')	image/png	etag:%2218fb-5399b608b2880%22	https://themesflat.com/html/canava/images/client/3.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/client/3.png	(from https://themesflat.com/html/canava/partners.html)
13:47:30	5814/5814	---M--	200	added ('OK')	image/png	etag:%2216b6-5399b60e6b600%22	https://themesflat.com/html/canava/images/client/4.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/client/4.png	(from https://themesflat.com/html/canava/partners.html)
13:47:30	7819/7819	---M--	200	added ('OK')	image/png	etag:%221e8b-5399b6160c800%22	https://themesflat.com/html/canava/images/client/5.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/client/5.png	(from https://themesflat.com/html/canava/partners.html)
13:47:31	7680/7680	---M--	200	added ('OK')	image/png	etag:%221e00-5399b61bc5580%22	https://themesflat.com/html/canava/images/client/6.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/client/6.png	(from https://themesflat.com/html/canava/partners.html)
13:47:31	78771/78771	---M--	200	added ('OK')	image/jpeg	etag:%22133b3-539a4006b3900%22	https://themesflat.com/html/canava/images/img-single/faq-1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/img-single/faq-1.jpg	(from https://themesflat.com/html/canava/faq.html)
13:47:32	36607/36607	---M--	200	added ('OK')	image/jpeg	etag:%228eff-539a4609ee880%22	https://themesflat.com/html/canava/images/img-single/clients2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/img-single/clients2.jpg	(from https://themesflat.com/html/canava/testimonials.html)
13:47:32	22619/22619	---M--	200	added ('OK')	image/jpeg	etag:%22585b-539a50fbd3b00%22	https://themesflat.com/html/canava/images/services/1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/1.jpg	(from https://themesflat.com/html/canava/services.html)
13:47:33	13396/13396	---M--	200	added ('OK')	image/jpeg	etag:%223454-539a510745600%22	https://themesflat.com/html/canava/images/services/3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/3.jpg	(from https://themesflat.com/html/canava/services.html)
13:47:33	23751/23751	---M--	200	added ('OK')	image/jpeg	etag:%225cc7-539a51149f580%22	https://themesflat.com/html/canava/images/services/5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/5.jpg	(from https://themesflat.com/html/canava/services.html)
13:47:34	13601/13601	---M--	200	added ('OK')	image/jpeg	etag:%223521-539a510374d00%22	https://themesflat.com/html/canava/images/services/2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/2.jpg	(from https://themesflat.com/html/canava/services.html)
13:47:34	15345/15345	---M--	200	added ('OK')	image/jpeg	etag:%223bf1-539a510cfe380%22	https://themesflat.com/html/canava/images/services/4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/4.jpg	(from https://themesflat.com/html/canava/services.html)
13:47:34	15420/15420	---M--	200	added ('OK')	image/jpeg	etag:%223c3c-539a51186fe80%22	https://themesflat.com/html/canava/images/services/6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/6.jpg	(from https://themesflat.com/html/canava/services.html)
13:47:35	104304/104304	---M--	200	added ('OK')	image/jpeg	etag:%2219770-539a557254280%22	https://themesflat.com/html/canava/images/services/s1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s1.jpg	(from https://themesflat.com/html/canava/services-detail.html)
13:47:35	86518/86518	---M--	200	added ('OK')	image/jpeg	etag:%22151f6-539a5579f5480%22	https://themesflat.com/html/canava/images/services/s2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s2.jpg	(from https://themesflat.com/html/canava/services-detail.html)
13:47:36	104828/104828	---M--	200	added ('OK')	image/jpeg	etag:%221997c-539a65b059480%22	https://themesflat.com/html/canava/images/services/s7.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s7.jpg	(from https://themesflat.com/html/canava/services-detail-v2.html)
13:47:36	51987/51987	---M--	200	added ('OK')	image/jpeg	etag:%22cb13-539a67858e780%22	https://themesflat.com/html/canava/images/services/s8.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s8.jpg	(from https://themesflat.com/html/canava/services-detail-v2.html)
13:47:37	40376/40376	---M--	200	added ('OK')	image/jpeg	etag:%229db8-539a678b47500%22	https://themesflat.com/html/canava/images/services/s9.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s9.jpg	(from https://themesflat.com/html/canava/services-detail-v2.html)
13:47:37	35095/35095	---M--	200	added ('OK')	image/jpeg	etag:%228917-539a61937e080%22	https://themesflat.com/html/canava/images/services/s6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s6.jpg	(from https://themesflat.com/html/canava/services-detail-v3.html)
13:47:38	132823/132823	---M--	200	added ('OK')	image/jpeg	etag:%22206d7-539a618bdce80%22	https://themesflat.com/html/canava/images/services/s5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s5.jpg	(from https://themesflat.com/html/canava/services-detail-v3.html)
13:47:38	36295/36295	---M--	200	added ('OK')	image/jpeg	etag:%228dc7-539a596cda580%22	https://themesflat.com/html/canava/images/services/s3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s3.jpg	(from https://themesflat.com/html/canava/services-detail-v3.html)
13:47:39	38573/38573	---M--	200	added ('OK')	image/jpeg	etag:%2296ad-539a597293300%22	https://themesflat.com/html/canava/images/services/s4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s4.jpg	(from https://themesflat.com/html/canava/services-detail-v3.html)
13:47:40	73092/73092	---M--	200	added ('OK')	image/jpeg	etag:%2211d84-539a8932c5b80%22	https://themesflat.com/html/canava/images/services/s10.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s10.jpg	(from https://themesflat.com/html/canava/services-detail-v4.html)
13:47:41	29798/29798	---M--	200	added ('OK')	image/jpeg	etag:%227466-539a89387e900%22	https://themesflat.com/html/canava/images/services/s11.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s11.jpg	(from https://themesflat.com/html/canava/services-detail-v4.html)
13:47:41	177245/177245	---M--	200	added ('OK')	image/jpeg	etag:%222b45d-539a8ce6b9800%22	https://themesflat.com/html/canava/images/services/s12.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s12.jpg	(from https://themesflat.com/html/canava/services-detail-v5.html)
13:47:42	33618/33618	---M--	200	added ('OK')	image/jpeg	etag:%228352-539a924ba5200%22	https://themesflat.com/html/canava/images/services/s13.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s13.jpg	(from https://themesflat.com/html/canava/services-detail-v5.html)
13:47:42	81437/81437	---M--	200	added ('OK')	image/jpeg	etag:%2213e1d-539a9487d9800%22	https://themesflat.com/html/canava/images/services/s14.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s14.jpg	(from https://themesflat.com/html/canava/services-detail-v6.html)
13:47:43	73108/73108	---M--	200	added ('OK')	image/jpeg	etag:%2211d94-539a948f7aa00%22	https://themesflat.com/html/canava/images/services/s15.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/services/s15.jpg	(from https://themesflat.com/html/canava/services-detail-v6.html)
13:47:43	18722/18722	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202017%2002:09:01%20GMT	https://themesflat.com/html/canava/portfolio-single.html	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/portfolio-single.html	(from https://themesflat.com/html/canava/portfolio.html)
13:47:44	51328/51328	---M--	200	added ('OK')	image/jpeg	etag:%22c880-53bd75a25fe00%22	https://themesflat.com/html/canava/images/portfolio/1.1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.1.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:44	65613/65613	---M--	200	added ('OK')	image/jpeg	etag:%221004d-53bd75aa01000%22	https://themesflat.com/html/canava/images/portfolio/1.2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.2.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:45	60754/60754	---M--	200	added ('OK')	image/jpeg	etag:%22ed52-53bd75b38a680%22	https://themesflat.com/html/canava/images/portfolio/1.3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.3.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:45	65016/65016	---M--	200	added ('OK')	image/jpeg	etag:%22fdf8-53bd75bb2b880%22	https://themesflat.com/html/canava/images/portfolio/1.4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.4.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:46	51906/51906	---M--	200	added ('OK')	image/jpeg	etag:%22cac2-53bd75c0e4600%22	https://themesflat.com/html/canava/images/portfolio/1.5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.5.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:46	49836/49836	---M--	200	added ('OK')	image/jpeg	etag:%22c2ac-53bd75c885800%22	https://themesflat.com/html/canava/images/portfolio/1.6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.6.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:47	68093/68093	---M--	200	added ('OK')	image/jpeg	etag:%22109fd-53bd75d026a00%22	https://themesflat.com/html/canava/images/portfolio/1.7.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.7.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:47	81279/81279	---M--	200	added ('OK')	image/jpeg	etag:%2213d7f-53bd75d7c7c00%22	https://themesflat.com/html/canava/images/portfolio/1.8.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.8.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:47	129591/129591	---M--	200	added ('OK')	image/jpeg	etag:%221fa37-53bd75dd80980%22	https://themesflat.com/html/canava/images/portfolio/1.9.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.9.jpg	(from https://themesflat.com/html/canava/portfolio.html)
13:47:48	6949/6949	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b25-51980c4558300%22	https://themesflat.com/html/canava/javascript/imagesloaded.min.js	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/javascript/imagesloaded.min.js	(from https://themesflat.com/html/canava/portfolio.html)
13:47:48	36059/36059	---MCZ	200	added ('OK')	application/javascript	etag:W/%228cdb-51980c4558300%22	https://themesflat.com/html/canava/javascript/jquery.isotope.min.js	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/javascript/jquery.isotope.min.js	(from https://themesflat.com/html/canava/portfolio.html)
13:47:49	50575/50575	---M--	200	added ('OK')	image/jpeg	etag:%22c58f-539ad3aab8d00%22	https://themesflat.com/html/canava/images/portfolio/p1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p1.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:49	65332/65332	---M--	200	added ('OK')	image/jpeg	etag:%22ff34-539ad3bfb3e80%22	https://themesflat.com/html/canava/images/portfolio/p2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p2.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:50	64468/64468	---M--	200	added ('OK')	image/jpeg	etag:%22fbd4-539ad3d0de700%22	https://themesflat.com/html/canava/images/portfolio/p3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p3.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:50	58284/58284	---M--	200	added ('OK')	image/jpeg	etag:%22e3ac-539ad3da67d80%22	https://themesflat.com/html/canava/images/portfolio/p4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p4.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:51	54378/54378	---M--	200	added ('OK')	image/jpeg	etag:%22d46a-539ad3e208f80%22	https://themesflat.com/html/canava/images/portfolio/p5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p5.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:51	51546/51546	---M--	200	added ('OK')	image/jpeg	etag:%22c95a-539ad3e9aa180%22	https://themesflat.com/html/canava/images/portfolio/p6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p6.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:52	73055/73055	---M--	200	added ('OK')	image/jpeg	etag:%2211d5f-539ad3f14b380%22	https://themesflat.com/html/canava/images/portfolio/p7.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p7.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:52	76791/76791	---M--	200	added ('OK')	image/jpeg	etag:%2212bf7-539ad3f8ec580%22	https://themesflat.com/html/canava/images/portfolio/p8.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p8.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:53	113715/113715	---M--	200	added ('OK')	image/jpeg	etag:%221bc33-539ad4008d780%22	https://themesflat.com/html/canava/images/portfolio/p9.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/p9.jpg	(from https://themesflat.com/html/canava/portfolio-v1.html)
13:47:54	50234/50234	---M--	200	added ('OK')	image/jpeg	etag:%22c43a-539aa26384a00%22	https://themesflat.com/html/canava/images/portfolio/1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/1.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:54	64588/64588	---M--	200	added ('OK')	image/jpeg	etag:%22fc4c-539aa26b25c00%22	https://themesflat.com/html/canava/images/portfolio/2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/2.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:55	58396/58396	---M--	200	added ('OK')	image/jpeg	etag:%22e41c-539aa274af280%22	https://themesflat.com/html/canava/images/portfolio/3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/3.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:55	64061/64061	---M--	200	added ('OK')	image/jpeg	etag:%22fa3d-539aa27c50480%22	https://themesflat.com/html/canava/images/portfolio/4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/4.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:56	50351/50351	---M--	200	added ('OK')	image/jpeg	etag:%22c4af-539aa28209200%22	https://themesflat.com/html/canava/images/portfolio/5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/5.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:56	47931/47931	---M--	200	added ('OK')	image/jpeg	etag:%22bb3b-539aa289aa400%22	https://themesflat.com/html/canava/images/portfolio/6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/6.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:57	65832/65832	---M--	200	added ('OK')	image/jpeg	etag:%2210128-539aa2914b600%22	https://themesflat.com/html/canava/images/portfolio/7.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/7.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:57	79433/79433	---M--	200	added ('OK')	image/jpeg	etag:%2213649-539aa298ec800%22	https://themesflat.com/html/canava/images/portfolio/8.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/8.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:47:58	127426/127426	---M--	200	added ('OK')	image/jpeg	etag:%221f1c2-539aa29ea5580%22	https://themesflat.com/html/canava/images/portfolio/9.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/9.jpg	(from https://themesflat.com/html/canava/portfolio-grid.html)
13:48:00	144986/144986	---M--	200	added ('OK')	image/jpeg	etag:%222365a-539ad4b990c00%22	https://themesflat.com/html/canava/images/portfolio/pv1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv1.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:00	125448/125448	---M--	200	added ('OK')	image/jpeg	etag:%221ea08-539ad4bf49980%22	https://themesflat.com/html/canava/images/portfolio/pv2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv2.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:01	123929/123929	---M--	200	added ('OK')	image/jpeg	etag:%221e419-539ad4c6eab80%22	https://themesflat.com/html/canava/images/portfolio/pv3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv3.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:01	91826/91826	---M--	200	added ('OK')	image/jpeg	etag:%22166b2-539ad4d074200%22	https://themesflat.com/html/canava/images/portfolio/pv4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv4.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:02	168114/168114	---M--	200	added ('OK')	image/jpeg	etag:%22290b2-539ad4d815400%22	https://themesflat.com/html/canava/images/portfolio/pv5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv5.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:03	97862/97862	---M--	200	added ('OK')	image/jpeg	etag:%2217e46-539ad4dfb6600%22	https://themesflat.com/html/canava/images/portfolio/pv6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv6.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:04	223997/223997	---M--	200	added ('OK')	image/jpeg	etag:%2236afd-539ad4f2c9300%22	https://themesflat.com/html/canava/images/portfolio/pv9.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv9.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:05	288721/288721	---M--	200	added ('OK')	image/jpeg	etag:%22467d1-539ad581d6480%22	https://themesflat.com/html/canava/images/portfolio/pv8.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv8.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:05	170386/170386	---M--	200	added ('OK')	image/jpeg	etag:%2229992-539ad4e56f380%22	https://themesflat.com/html/canava/images/portfolio/pv7.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/portfolio/pv7.jpg	(from https://themesflat.com/html/canava/portfolio-masonry.html)
13:48:05	90314/90314	---M--	200	added ('OK')	image/jpeg	etag:%22160ca-53991fd0bbf80%22	https://themesflat.com/html/canava/images/blog/1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/1.jpg	(from https://themesflat.com/html/canava/blog.html)
13:48:06	87769/87769	---M--	200	added ('OK')	image/jpeg	etag:%22156d9-53993f5a8a800%22	https://themesflat.com/html/canava/images/blog/2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/2.jpg	(from https://themesflat.com/html/canava/blog.html)
13:48:06	91826/91826	---M--	200	added ('OK')	image/jpeg	etag:%22166b2-53993f6413e80%22	https://themesflat.com/html/canava/images/blog/3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/3.jpg	(from https://themesflat.com/html/canava/blog.html)
13:48:07	288721/288721	---M--	200	added ('OK')	image/jpeg	etag:%22467d1-53993f6bb5080%22	https://themesflat.com/html/canava/images/blog/4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/4.jpg	(from https://themesflat.com/html/canava/blog.html)
13:48:07	157228/157228	---M--	200	added ('OK')	image/jpeg	etag:%222662c-53993f7356280%22	https://themesflat.com/html/canava/images/blog/5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/5.jpg	(from https://themesflat.com/html/canava/blog.html)
13:48:08	129591/129591	---M--	200	added ('OK')	image/jpeg	etag:%221fa37-539b9f8798600%22	https://themesflat.com/html/canava/images/blog/b4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/b4.jpg	(from https://themesflat.com/html/canava/blog-grid.html)
13:48:08	79486/79486	---M--	200	added ('OK')	image/jpeg	etag:%221367e-539b9f8f39800%22	https://themesflat.com/html/canava/images/blog/b5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/b5.jpg	(from https://themesflat.com/html/canava/blog-grid.html)
13:48:09	89714/89714	---M--	200	added ('OK')	image/jpeg	etag:%2215e72-539b9f96daa00%22	https://themesflat.com/html/canava/images/blog/b6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/blog/b6.jpg	(from https://themesflat.com/html/canava/blog-grid.html)
13:48:10	147973/147973	---M--	200	added ('OK')	image/png	etag:%2224205-539ce5ecb9600%22	https://themesflat.com/html/canava/images/404.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/404.png	(from https://themesflat.com/html/canava/404.html)
13:48:10	17909/17909	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Sep%202016%2018:00:48%20GMT	https://themesflat.com/html/canava/shop-detail.html	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/shop-detail.html	(from https://themesflat.com/html/canava/shop.html)
13:48:11	58271/58271	---M--	200	added ('OK')	image/jpeg	etag:%22e39f-539d180f45e80%22	https://themesflat.com/html/canava/images/products/3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/3.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:12	36330/36330	---M--	200	added ('OK')	image/jpeg	etag:%228dea-539d1816e7080%22	https://themesflat.com/html/canava/images/products/4.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/4.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:12	39460/39460	---M--	200	added ('OK')	image/jpeg	etag:%229a24-539d181c9fe00%22	https://themesflat.com/html/canava/images/products/5.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/5.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:13	45951/45951	---M--	200	added ('OK')	image/jpeg	etag:%22b37f-539d182070700%22	https://themesflat.com/html/canava/images/products/6.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/6.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:13	21232/21232	---M--	200	added ('OK')	image/jpeg	etag:%2252f0-539d182629480%22	https://themesflat.com/html/canava/images/products/7.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/7.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:14	28385/28385	---M--	200	added ('OK')	image/jpeg	etag:%226ee1-539d182be2200%22	https://themesflat.com/html/canava/images/products/8.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/8.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:14	21232/21232	---M--	200	added ('OK')	image/jpeg	etag:%2252f0-539d0ec0fea00%22	https://themesflat.com/html/canava/images/products/f1.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/f1.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:15	45951/45951	---M--	200	added ('OK')	image/jpeg	etag:%22b37f-539d0ec89fc00%22	https://themesflat.com/html/canava/images/products/f2.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/f2.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:15	39460/39460	---M--	200	added ('OK')	image/jpeg	etag:%229a24-539d0ed040e00%22	https://themesflat.com/html/canava/images/products/f3.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/f3.jpg	(from https://themesflat.com/html/canava/shop.html)
13:48:16	37278/37278	---MCZ	200	added ('OK')	application/javascript	etag:W/%22919e-4ecf4e8c14c00%22	https://themesflat.com/html/canava/javascript/jquery-ui.js	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/javascript/jquery-ui.js	(from https://themesflat.com/html/canava/shop.html)
13:48:16	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212ae6-538c7b8585f80%22	https://themesflat.com/html/canava/fonts/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/fontawesome-webfont5b62.eot	(from https://themesflat.com/html/canava/stylesheets/font-awesome.css)
13:48:17	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212ae6-538c7b8585f80%22	https://themesflat.com/html/canava/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/fontawesome-webfontd41d.eot	(from https://themesflat.com/html/canava/stylesheets/font-awesome.css)
